ID
AGAP008044
AGAP008072
AGAP008092
AGAP008097
AGAP008143
AGAP008203
AGAP008204
AGAP008205
AGAP008206
AGAP008207
AGAP008208
AGAP008209
AGAP008210
AGAP008212
AGAP008213
AGAP008214
AGAP008217
AGAP008218
AGAP008219
AGAP008246
AGAP008255
AGAP008257
AGAP008350
AGAP008356
AGAP008358
AGAP008432
AGAP008436
AGAP008437
AGAP008440
AGAP008446
AGAP008447
AGAP008468
AGAP008484
AGAP008501
AGAP008502
AGAP008552
AGAP008553
AGAP008570
AGAP008602
AGAP008632
AGAP008667
AGAP008682
AGAP008724
AGAP008727
AGAP008731
AGAP008732
AGAP008769
AGAP008849
AGAP008850
AGAP008884
AGAP008955
AGAP009017
AGAP009033
AGAP009072
AGAP009080
AGAP009171
AGAP009176
AGAP009177
AGAP009178
AGAP009187
AGAP009190
AGAP009191
AGAP009192
AGAP009193
AGAP009194
AGAP009195
AGAP009196
AGAP009197
AGAP009224
AGAP009225
AGAP009240
AGAP009241
AGAP009246
AGAP009278
AGAP009342
AGAP009363
AGAP009374
AGAP009375
AGAP009510
AGAP009537
AGAP009540
AGAP009541
AGAP009584
AGAP009588
AGAP009591
AGAP009609
AGAP009610
AGAP009611
AGAP009612
AGAP009623
AGAP009696
AGAP009738
AGAP009783
AGAP009865
AGAP009944
AGAP009945
AGAP009946
AGAP009949
AGAP009978
AGAP010004
AGAP010025
AGAP010039
AGAP010077
AGAP010130
AGAP010150
AGAP010198
AGAP010250
AGAP010278
AGAP010329
AGAP010337
AGAP010347
AGAP010398
AGAP010399
AGAP010400
AGAP010401
AGAP010404
AGAP010414
AGAP010419
AGAP010428
AGAP010429
AGAP010443
AGAP010455
AGAP010485
AGAP010499
AGAP010510
AGAP010517
AGAP010552
AGAP010647
AGAP010672
AGAP010696
AGAP010714
AGAP010734
AGAP010735
AGAP010739
AGAP010810
AGAP010877
AGAP010885
AGAP010899
AGAP010929
AGAP010961
AGAP010966
AGAP011028
AGAP011029
AGAP011050
AGAP011051
AGAP011052
AGAP011053
AGAP011054
AGAP011066
AGAP011068
AGAP011107
AGAP011125
AGAP011130
AGAP011133
AGAP011159
AGAP011189
AGAP011206
AGAP011207
AGAP011215
AGAP011216
AGAP011300
AGAP011314
AGAP011321
AGAP011329
AGAP011330
AGAP011354
AGAP011357
AGAP011390
AGAP011391
AGAP011450
AGAP011451
AGAP011507
AGAP011509
AGAP011575
AGAP011609
AGAP011613
AGAP011618
AGAP011629
AGAP011661
AGAP011798
AGAP011824
AGAP011827
AGAP011833
AGAP011834
AGAP011846
AGAP011852
AGAP011900
AGAP012048
AGAP012100
AGAP012112
AGAP012188
AGAP012191
AGAP012263
AGAP012291
AGAP012292
AGAP012293
AGAP012294
AGAP012295
AGAP012296
AGAP012374
AGAP012378
AGAP012379
AGAP012394
AGAP012395
AGAP012401
AGAP012438
AGAP012449
AGAP012477
AGAP012497
AGAP012526
AGAP012542
AGAP012561
AGAP012569
AGAP012583
AGAP012609
AGAP012616
AGAP012641
AGAP012644
AGAP012649
AGAP012662
AGAP012667
AGAP012678
AGAP012702
AGAP012705
AGAP012727
AGAP012730
AGAP012732
AGAP012773
AGAP012800
AGAP012838
AGAP012839
AGAP012850
AGAP012851
AGAP012852
AGAP012855
AGAP012882
AGAP012890
AGAP012912
AGAP012920
AGAP012935
AGAP012937
AGAP012941
AGAP012948
AGAP012953
AGAP012957
AGAP012979
AGAP013016
AGAP013071
AGAP013083
AGAP013090
AGAP013114
AGAP013123
AGAP013128
AGAP013224
AGAP013241
AGAP013261
AGAP013272
AGAP013282
AGAP013286
AGAP013304
AGAP013305
AGAP013311
AGAP013313
AGAP013327
AGAP013347
AGAP013377
AGAP013471
AGAP013478
AGAP013490
AGAP013492
AGAP013511
AGAP013544
AGAP013758
AGAP027980
AGAP028014
AGAP028019
AGAP028049
AGAP028052
AGAP028056
AGAP028128
AGAP028164
AGAP028360
AGAP028364
AGAP028366
AGAP028371
AGAP028373
AGAP028380
AGAP028382
AGAP028383
AGAP028386
AGAP028387
AGAP028389
AGAP028628
